"","OCC_GROUP","MONTH","YEAR","ACTIVITY","mean","sd","n","MONTH_YEAR"
"1038","Non-Healthcare Worker","Mar",2020,"Caring for Household",23.7650176363027,67.0023303735815,475,"Mar 2020"
"1039","Non-Healthcare Worker","Mar",2020,"Caring for Non-Household",3.82692737137652,24.1763928935026,475,"Mar 2020"
"1040","Non-Healthcare Worker","Mar",2020,"Education",41.6307004599633,133.234654662003,475,"Mar 2020"
"1041","Non-Healthcare Worker","Mar",2020,"Eating and Drinking",65.0409141516687,45.4872762949763,475,"Mar 2020"
"1042","Non-Healthcare Worker","Mar",2020,"Civic Duties",0.38169261959491,6.15406566212208,475,"Mar 2020"
"1043","Non-Healthcare Worker","Mar",2020,"Household Activities",109.731893224404,132.686945886007,475,"Mar 2020"
"1044","Non-Healthcare Worker","Mar",2020,"Household Services",0.273721134631573,3.16559206809412,475,"Mar 2020"
"1045","Non-Healthcare Worker","Mar",2020,"Personal Care",577.881527822005,122.962761227296,475,"Mar 2020"
"1046","Non-Healthcare Worker","Mar",2020,"Phone Calls",7.01206246373775,35.034112921346,475,"Mar 2020"
"1047","Non-Healthcare Worker","Mar",2020,"Care Services",4.26549837622275,18.9714954242981,475,"Mar 2020"
"1048","Non-Healthcare Worker","Mar",2020,"Consumer Purchasing",21.0575291385186,42.9739475462592,475,"Mar 2020"
"1049","Non-Healthcare Worker","Mar",2020,"Religious/Spiritual Activities",6.11439337123594,28.4646950047699,475,"Mar 2020"
"1050","Non-Healthcare Worker","Mar",2020,"Socializing and Leisure",290.378092654453,215.213478954693,475,"Mar 2020"
"1051","Non-Healthcare Worker","Mar",2020,"Sports and Exercise",21.9993889466132,52.4278253897187,475,"Mar 2020"
"1052","Non-Healthcare Worker","Mar",2020,"Traveling",57.3327024360984,69.1693811415191,475,"Mar 2020"
"1053","Non-Healthcare Worker","Mar",2020,"Volunteering",7.17109700244499,41.0535776141206,475,"Mar 2020"
"1054","Non-Healthcare Worker","Mar",2020,"Work",192.752668482714,247.481648026125,475,"Mar 2020"
"1055","Non-Healthcare Worker","May",2020,"Caring for Household",25.8755029331096,89.7313681817053,606,"May 2020"
"1056","Non-Healthcare Worker","May",2020,"Caring for Non-Household",5.72762793467043,38.9067561756394,606,"May 2020"
"1057","Non-Healthcare Worker","May",2020,"Education",15.4755939020522,70.1052170414662,606,"May 2020"
"1058","Non-Healthcare Worker","May",2020,"Eating and Drinking",65.3940091569717,44.0041882331003,606,"May 2020"
"1059","Non-Healthcare Worker","May",2020,"Civic Duties",0.137361177477532,2.26755736764051,606,"May 2020"
"1060","Non-Healthcare Worker","May",2020,"Household Activities",129.430393535762,148.21412751978,606,"May 2020"
"1061","Non-Healthcare Worker","May",2020,"Household Services",0.443548596767828,4.73929828366248,606,"May 2020"
"1062","Non-Healthcare Worker","May",2020,"Personal Care",579.325125136752,123.610931124041,606,"May 2020"
"1063","Non-Healthcare Worker","May",2020,"Phone Calls",9.17337281284274,32.9953764566656,606,"May 2020"
"1064","Non-Healthcare Worker","May",2020,"Care Services",1.95466834206276,18.7749099477437,606,"May 2020"
"1065","Non-Healthcare Worker","May",2020,"Consumer Purchasing",14.8088665654121,40.0900609597984,606,"May 2020"
"1066","Non-Healthcare Worker","May",2020,"Religious/Spiritual Activities",6.60202753861024,37.6925191556818,606,"May 2020"
"1067","Non-Healthcare Worker","May",2020,"Socializing and Leisure",340.06419285966,226.148571986948,606,"May 2020"
"1068","Non-Healthcare Worker","May",2020,"Sports and Exercise",19.2830318522487,52.0135277187825,606,"May 2020"
"1069","Non-Healthcare Worker","May",2020,"Traveling",31.8670407065528,52.380526413104,606,"May 2020"
"1070","Non-Healthcare Worker","May",2020,"Volunteering",2.78915117769402,17.9299564972208,606,"May 2020"
"1071","Non-Healthcare Worker","May",2020,"Work",180.374006748645,250.63880539269,606,"May 2020"
"1072","Non-Healthcare Worker","Jun",2020,"Caring for Household",23.4046867531782,74.6467478891229,959,"Jun 2020"
"1073","Non-Healthcare Worker","Jun",2020,"Caring for Non-Household",6.07654125259672,37.2317202185488,959,"Jun 2020"
"1074","Non-Healthcare Worker","Jun",2020,"Education",10.6485248932595,54.8494926890548,959,"Jun 2020"
"1075","Non-Healthcare Worker","Jun",2020,"Eating and Drinking",66.6805959337797,47.064093305947,959,"Jun 2020"
"1076","Non-Healthcare Worker","Jun",2020,"Civic Duties",0.142534300121651,3.71714875081645,959,"Jun 2020"
"1077","Non-Healthcare Worker","Jun",2020,"Household Activities",126.315114655913,141.513968203889,959,"Jun 2020"
"1078","Non-Healthcare Worker","Jun",2020,"Household Services",1.73731179376302,18.5882565611144,959,"Jun 2020"
"1079","Non-Healthcare Worker","Jun",2020,"Personal Care",583.807041231313,127.198512710416,959,"Jun 2020"
"1080","Non-Healthcare Worker","Jun",2020,"Phone Calls",9.64533887652235,39.574908842066,959,"Jun 2020"
"1081","Non-Healthcare Worker","Jun",2020,"Care Services",6.06077287026256,30.8650795967869,959,"Jun 2020"
"1082","Non-Healthcare Worker","Jun",2020,"Consumer Purchasing",14.0852023160944,35.7318739654865,959,"Jun 2020"
"1083","Non-Healthcare Worker","Jun",2020,"Religious/Spiritual Activities",6.28470254546769,29.6420626032042,959,"Jun 2020"
"1084","Non-Healthcare Worker","Jun",2020,"Socializing and Leisure",321.09429557257,218.596716172362,959,"Jun 2020"
"1085","Non-Healthcare Worker","Jun",2020,"Sports and Exercise",29.4254604251076,71.1092466119219,959,"Jun 2020"
"1086","Non-Healthcare Worker","Jun",2020,"Traveling",43.5012251393523,59.5559516385499,959,"Jun 2020"
"1087","Non-Healthcare Worker","Jun",2020,"Volunteering",4.25700860880265,31.6256577644102,959,"Jun 2020"
"1088","Non-Healthcare Worker","Jun",2020,"Work",173.786937836218,243.97015305316,959,"Jun 2020"
"1089","Non-Healthcare Worker","Jul",2020,"Caring for Household",21.2378860807043,70.5630885944739,790,"Jul 2020"
"1090","Non-Healthcare Worker","Jul",2020,"Caring for Non-Household",6.50620226012766,44.3853179317839,790,"Jul 2020"
"1091","Non-Healthcare Worker","Jul",2020,"Education",4.7227547768145,34.2217337537844,790,"Jul 2020"
"1092","Non-Healthcare Worker","Jul",2020,"Eating and Drinking",66.5103146744403,48.1062721196807,790,"Jul 2020"
"1093","Non-Healthcare Worker","Jul",2020,"Civic Duties",0.128872799901575,5.20064224730478,790,"Jul 2020"
"1094","Non-Healthcare Worker","Jul",2020,"Household Activities",129.754666055844,148.652392700245,790,"Jul 2020"
"1095","Non-Healthcare Worker","Jul",2020,"Household Services",1.26479074972667,10.3164467505368,790,"Jul 2020"
"1096","Non-Healthcare Worker","Jul",2020,"Personal Care",571.877383361632,134.693849064004,790,"Jul 2020"
"1097","Non-Healthcare Worker","Jul",2020,"Phone Calls",11.7387565362779,43.4442599849409,790,"Jul 2020"
"1098","Non-Healthcare Worker","Jul",2020,"Care Services",5.01294487165457,33.0828016717418,790,"Jul 2020"
"1099","Non-Healthcare Worker","Jul",2020,"Consumer Purchasing",16.4482050544993,36.1376879836096,790,"Jul 2020"
"1100","Non-Healthcare Worker","Jul",2020,"Religious/Spiritual Activities",4.86918059411298,25.5765719984701,790,"Jul 2020"
"1101","Non-Healthcare Worker","Jul",2020,"Socializing and Leisure",306.700285876029,217.191905645963,790,"Jul 2020"
"1102","Non-Healthcare Worker","Jul",2020,"Sports and Exercise",27.795657150995,71.3072595407009,790,"Jul 2020"
"1103","Non-Healthcare Worker","Jul",2020,"Traveling",54.4482807999055,90.0822743110611,790,"Jul 2020"
"1104","Non-Healthcare Worker","Jul",2020,"Volunteering",5.38289673637635,41.3341298526048,790,"Jul 2020"
"1105","Non-Healthcare Worker","Jul",2020,"Work",193.224413660777,253.693206216664,790,"Jul 2020"
"1106","Non-Healthcare Worker","Aug",2020,"Caring for Household",19.9455485169761,68.8660893475065,887,"Aug 2020"
"1107","Non-Healthcare Worker","Aug",2020,"Caring for Non-Household",11.287595625115,59.383390051229,887,"Aug 2020"
"1108","Non-Healthcare Worker","Aug",2020,"Education",8.50860073869031,46.6233848453704,887,"Aug 2020"
"1109","Non-Healthcare Worker","Aug",2020,"Eating and Drinking",67.1490234774015,47.6605357135587,887,"Aug 2020"
"1110","Non-Healthcare Worker","Aug",2020,"Civic Duties",0.0937473632365607,2.82088641402555,887,"Aug 2020"
"1111","Non-Healthcare Worker","Aug",2020,"Household Activities",128.942879342478,152.131850246302,887,"Aug 2020"
"1112","Non-Healthcare Worker","Aug",2020,"Household Services",0.730628765942039,9.67934625246636,887,"Aug 2020"
"1113","Non-Healthcare Worker","Aug",2020,"Personal Care",584.659935592476,145.462012898661,887,"Aug 2020"
"1114","Non-Healthcare Worker","Aug",2020,"Phone Calls",8.01868581979443,28.5896465407589,887,"Aug 2020"
"1115","Non-Healthcare Worker","Aug",2020,"Care Services",4.46141048208956,23.8163913615438,887,"Aug 2020"
"1116","Non-Healthcare Worker","Aug",2020,"Consumer Purchasing",14.8989284053536,39.4591321633366,887,"Aug 2020"
"1117","Non-Healthcare Worker","Aug",2020,"Religious/Spiritual Activities",5.87559958146917,32.0575213087465,887,"Aug 2020"
"1118","Non-Healthcare Worker","Aug",2020,"Socializing and Leisure",325.571189548203,230.997937587131,887,"Aug 2020"
"1119","Non-Healthcare Worker","Aug",2020,"Sports and Exercise",30.2976409500647,72.4959678667346,887,"Aug 2020"
"1120","Non-Healthcare Worker","Aug",2020,"Traveling",49.1060747658069,73.6532608573139,887,"Aug 2020"
"1121","Non-Healthcare Worker","Aug",2020,"Volunteering",5.39035356382112,38.6154745695968,887,"Aug 2020"
"1122","Non-Healthcare Worker","Aug",2020,"Work",166.15467145479,248.001559445294,887,"Aug 2020"
"1123","Non-Healthcare Worker","Sep",2020,"Caring for Household",34.801918841381,96.1332692344884,687,"Sep 2020"
"1124","Non-Healthcare Worker","Sep",2020,"Caring for Non-Household",11.4487798649959,71.5078184966257,687,"Sep 2020"
"1125","Non-Healthcare Worker","Sep",2020,"Education",35.581582915571,121.494549454731,687,"Sep 2020"
"1126","Non-Healthcare Worker","Sep",2020,"Eating and Drinking",62.5467277130842,44.9959389403053,687,"Sep 2020"
"1127","Non-Healthcare Worker","Sep",2020,"Civic Duties",0.145692818860916,2.40171001319312,687,"Sep 2020"
"1128","Non-Healthcare Worker","Sep",2020,"Household Activities",112.398565867537,134.782547850548,687,"Sep 2020"
"1129","Non-Healthcare Worker","Sep",2020,"Household Services",0.555127879455166,6.36241566224746,687,"Sep 2020"
"1130","Non-Healthcare Worker","Sep",2020,"Personal Care",578.5912350418,135.327376001991,687,"Sep 2020"
"1131","Non-Healthcare Worker","Sep",2020,"Phone Calls",8.11966241363305,28.0737279960305,687,"Sep 2020"
"1132","Non-Healthcare Worker","Sep",2020,"Care Services",5.13744178011726,25.3006380151151,687,"Sep 2020"
"1133","Non-Healthcare Worker","Sep",2020,"Consumer Purchasing",17.5982942406497,38.5658243046243,687,"Sep 2020"
"1134","Non-Healthcare Worker","Sep",2020,"Religious/Spiritual Activities",5.09635520284617,25.4000840623013,687,"Sep 2020"
"1135","Non-Healthcare Worker","Sep",2020,"Socializing and Leisure",279.563309928779,204.492577504433,687,"Sep 2020"
"1136","Non-Healthcare Worker","Sep",2020,"Sports and Exercise",21.7166999188709,50.0500926802455,687,"Sep 2020"
"1137","Non-Healthcare Worker","Sep",2020,"Traveling",52.2858478455445,69.1281990629635,687,"Sep 2020"
"1138","Non-Healthcare Worker","Sep",2020,"Volunteering",6.05002346792679,44.01558882353,687,"Sep 2020"
"1139","Non-Healthcare Worker","Sep",2020,"Work",196.283851445506,247.678878207128,687,"Sep 2020"
"1140","Non-Healthcare Worker","Oct",2020,"Caring for Household",27.2894626151469,87.4569732003096,809,"Oct 2020"
"1141","Non-Healthcare Worker","Oct",2020,"Caring for Non-Household",11.1423772191233,60.7155331054633,809,"Oct 2020"
"1142","Non-Healthcare Worker","Oct",2020,"Education",30.9947073822873,104.303191330876,809,"Oct 2020"
"1143","Non-Healthcare Worker","Oct",2020,"Eating and Drinking",60.8016645896367,45.5908237289784,809,"Oct 2020"
"1144","Non-Healthcare Worker","Oct",2020,"Civic Duties",0.345287401920131,4.36083498689726,809,"Oct 2020"
"1145","Non-Healthcare Worker","Oct",2020,"Household Activities",116.770483826683,140.590943083462,809,"Oct 2020"
"1146","Non-Healthcare Worker","Oct",2020,"Household Services",0.590093984637753,5.30734953914355,809,"Oct 2020"
"1147","Non-Healthcare Worker","Oct",2020,"Personal Care",578.952484422323,147.521005280332,809,"Oct 2020"
"1148","Non-Healthcare Worker","Oct",2020,"Phone Calls",9.99164602829194,34.3157562979426,809,"Oct 2020"
"1149","Non-Healthcare Worker","Oct",2020,"Care Services",5.9313887154871,31.7125978907555,809,"Oct 2020"
"1150","Non-Healthcare Worker","Oct",2020,"Consumer Purchasing",15.5783668791058,32.9598526474388,809,"Oct 2020"
"1151","Non-Healthcare Worker","Oct",2020,"Religious/Spiritual Activities",5.65153561318355,26.0602883994096,809,"Oct 2020"
"1152","Non-Healthcare Worker","Oct",2020,"Socializing and Leisure",314.864140129683,226.909245319524,809,"Oct 2020"
"1153","Non-Healthcare Worker","Oct",2020,"Sports and Exercise",19.3560897146604,52.3615831558603,809,"Oct 2020"
"1154","Non-Healthcare Worker","Oct",2020,"Traveling",46.6474082830192,64.5905450320153,809,"Oct 2020"
"1155","Non-Healthcare Worker","Oct",2020,"Volunteering",6.7246014492417,43.2018247156332,809,"Oct 2020"
"1156","Non-Healthcare Worker","Oct",2020,"Work",176.379745385017,259.569456817521,809,"Oct 2020"
"1157","Non-Healthcare Worker","Nov",2020,"Caring for Household",27.353736798056,78.0052523380339,814,"Nov 2020"
"1158","Non-Healthcare Worker","Nov",2020,"Caring for Non-Household",8.29199943903206,50.6650974310585,814,"Nov 2020"
"1159","Non-Healthcare Worker","Nov",2020,"Education",35.6286525598657,107.666723926477,814,"Nov 2020"
"1160","Non-Healthcare Worker","Nov",2020,"Eating and Drinking",59.3173099163937,47.3135227437733,814,"Nov 2020"
"1161","Non-Healthcare Worker","Nov",2020,"Civic Duties",0.0430610765023184,1.03095722582389,814,"Nov 2020"
"1162","Non-Healthcare Worker","Nov",2020,"Household Activities",122.41841075776,145.971392775998,814,"Nov 2020"
"1163","Non-Healthcare Worker","Nov",2020,"Household Services",0.947940610169108,9.94612222276331,814,"Nov 2020"
"1164","Non-Healthcare Worker","Nov",2020,"Personal Care",581.449778248928,133.503840885958,814,"Nov 2020"
"1165","Non-Healthcare Worker","Nov",2020,"Phone Calls",13.7289293200014,46.3038809619565,814,"Nov 2020"
"1166","Non-Healthcare Worker","Nov",2020,"Care Services",6.06146434044935,35.0402552203593,814,"Nov 2020"
"1167","Non-Healthcare Worker","Nov",2020,"Consumer Purchasing",21.2581433900521,51.7485058976944,814,"Nov 2020"
"1168","Non-Healthcare Worker","Nov",2020,"Religious/Spiritual Activities",6.3408025285127,35.7806019591557,814,"Nov 2020"
"1169","Non-Healthcare Worker","Nov",2020,"Socializing and Leisure",301.646069358843,221.435849533227,814,"Nov 2020"
"1170","Non-Healthcare Worker","Nov",2020,"Sports and Exercise",18.3511055005098,67.5071663001147,814,"Nov 2020"
"1171","Non-Healthcare Worker","Nov",2020,"Traveling",46.6084943886386,57.9933544878798,814,"Nov 2020"
"1172","Non-Healthcare Worker","Nov",2020,"Volunteering",3.8291978917304,25.0537414216349,814,"Nov 2020"
"1173","Non-Healthcare Worker","Nov",2020,"Work",175.866286220643,246.168019587277,814,"Nov 2020"
"1174","Non-Healthcare Worker","Dec",2020,"Caring for Household",23.4687574502868,73.8083664600781,659,"Dec 2020"
"1175","Non-Healthcare Worker","Dec",2020,"Caring for Non-Household",5.80565403408359,38.4710439534538,659,"Dec 2020"
"1176","Non-Healthcare Worker","Dec",2020,"Education",31.0774263592412,106.851734732139,659,"Dec 2020"
"1177","Non-Healthcare Worker","Dec",2020,"Eating and Drinking",62.8346168528503,42.5780245104636,659,"Dec 2020"
"1178","Non-Healthcare Worker","Dec",2020,"Civic Duties",0.200522693670139,4.24344589717363,659,"Dec 2020"
"1179","Non-Healthcare Worker","Dec",2020,"Household Activities",129.381326763061,157.143424409341,659,"Dec 2020"
"1180","Non-Healthcare Worker","Dec",2020,"Household Services",0.809860893676367,9.20788957099611,659,"Dec 2020"
"1181","Non-Healthcare Worker","Dec",2020,"Personal Care",577.491039995437,136.604134371887,659,"Dec 2020"
"1182","Non-Healthcare Worker","Dec",2020,"Phone Calls",11.8283310012146,35.862097406837,659,"Dec 2020"
"1183","Non-Healthcare Worker","Dec",2020,"Care Services",6.76300872168702,36.0905155871296,659,"Dec 2020"
"1184","Non-Healthcare Worker","Dec",2020,"Consumer Purchasing",17.4501078530533,38.9395851909187,659,"Dec 2020"
"1185","Non-Healthcare Worker","Dec",2020,"Religious/Spiritual Activities",4.47505486607831,24.120421384286,659,"Dec 2020"
"1186","Non-Healthcare Worker","Dec",2020,"Socializing and Leisure",328.849164451084,237.327949823659,659,"Dec 2020"
"1187","Non-Healthcare Worker","Dec",2020,"Sports and Exercise",12.4229449023633,35.2656195769593,659,"Dec 2020"
"1188","Non-Healthcare Worker","Dec",2020,"Traveling",44.0587744982176,74.2396525498236,659,"Dec 2020"
"1189","Non-Healthcare Worker","Dec",2020,"Volunteering",5.39663472100028,29.1543978200478,659,"Dec 2020"
"1190","Non-Healthcare Worker","Dec",2020,"Work",167.325127585246,240.810608754053,659,"Dec 2020"
