"","DATE","ACTIVITY","mean","sd","n"
"413",2020-01-25,"Civic Duties",0,0,45
"414",2020-01-25,"Household Activities",108.634527511235,125.147164268374,45
"415",2020-01-25,"Household Services",0,0,45
"416",2020-01-25,"Personal Care",658.721852635226,144.53755216613,45
"417",2020-01-25,"Phone Calls",6.98303272135018,28.2577437525609,45
"418",2020-01-25,"Care Services",1.99079094478046,17.4530613082746,45
"419",2020-01-25,"Consumer Purchasing",31.6806363196309,52.3034146984822,45
"420",2020-01-25,"Religious/Spiritual Activities",29.6922903261036,82.5497913413957,45
"421",2020-01-25,"Socializing and Leisure",349.47915393969,216.703513260977,45
"422",2020-01-25,"Sports and Exercise",9.32102794736526,31.7424360407957,45
"423",2020-01-25,"Traveling",46.0387696476495,43.8084529464291,45
"424",2020-01-25,"Volunteering",9.0103868071917,40.5669771639709,45
"425",2020-01-25,"Work",50.969911072136,164.319434397271,45
"426",2020-01-26,"Caring for Household",14.4204209567978,51.6314011564583,15
"427",2020-01-26,"Caring for Non-Household",3.62842472420451,23.435877805413,15
"428",2020-01-26,"Education",98.7005045066197,163.728035570529,15
"429",2020-01-26,"Eating and Drinking",55.3934066338025,30.3525533856304,15
"430",2020-01-26,"Civic Duties",0,0,15
"431",2020-01-26,"Household Activities",52.8594321811764,64.9195543453932,15
"432",2020-01-26,"Household Services",0.535677840377693,2.25162778357374,15
"433",2020-01-26,"Personal Care",500.673025647845,100.57589512999,15
"434",2020-01-26,"Phone Calls",1.45300757398615,5.00406445857076,15
"435",2020-01-26,"Care Services",0,0,15
"436",2020-01-26,"Consumer Purchasing",6.48990419440045,10.6031166965565,15
"437",2020-01-26,"Religious/Spiritual Activities",28.1154478753006,77.183088206646,15
"438",2020-01-26,"Socializing and Leisure",244.558713149857,99.8625267616422,15
"439",2020-01-26,"Sports and Exercise",23.2126812381447,33.0115031542001,15
"440",2020-01-26,"Traveling",77.4213452750916,28.9052550226702,15
"441",2020-01-26,"Volunteering",0,0,15
"442",2020-01-26,"Work",311.75297309706,252.440199792495,15
"443",2020-01-27,"Caring for Household",25.9765126729604,50.6542815168126,25
"444",2020-01-27,"Caring for Non-Household",13.0687990804109,49.7938146906822,25
"445",2020-01-27,"Education",11.664457361632,63.7428043024799,25
"446",2020-01-27,"Eating and Drinking",54.2891014679384,37.2857502696346,25
"447",2020-01-27,"Civic Duties",0,0,25
"448",2020-01-27,"Household Activities",87.6823190138119,112.129591181061,25
"449",2020-01-27,"Household Services",3.64734184912459,22.2715396451561,25
"450",2020-01-27,"Personal Care",548.304706943722,92.2584900184822,25
"451",2020-01-27,"Phone Calls",6.36642509104764,15.5804333480417,25
"452",2020-01-27,"Care Services",18.9414247342255,42.9653974573365,25
"453",2020-01-27,"Consumer Purchasing",20.7899921131616,42.7364292591737,25
"454",2020-01-27,"Religious/Spiritual Activities",7.46314310115144,27.1006341212377,25
"455",2020-01-27,"Socializing and Leisure",180.57714786014,167.723424301437,25
"456",2020-01-27,"Sports and Exercise",13.5901088923581,25.5655830605579,25
"457",2020-01-27,"Traveling",87.9603982982944,80.7764119449717,25
"458",2020-01-27,"Volunteering",14.016756520589,39.9635976834131,25
"459",2020-01-27,"Work",315.642300116267,242.549668427518,25
"460",2020-01-28,"Caring for Household",17.6969840813176,36.165453979891,15
"461",2020-01-28,"Caring for Non-Household",18.7027683811432,75.1437931763365,15
"462",2020-01-28,"Education",0,0,15
"463",2020-01-28,"Eating and Drinking",53.1630434209465,29.3073588236437,15
"464",2020-01-28,"Civic Duties",0,0,15
"465",2020-01-28,"Household Activities",62.5562627839365,48.234602807731,15
"466",2020-01-28,"Household Services",8.55306808142434,25.4654680379838,15
"467",2020-01-28,"Personal Care",584.69275287045,121.49775567202,15
"468",2020-01-28,"Phone Calls",0,0,15
"469",2020-01-28,"Care Services",0,0,15
"470",2020-01-28,"Consumer Purchasing",7.40954105856971,20.189193164482,15
"471",2020-01-28,"Religious/Spiritual Activities",3.73202848098969,11.438712747396,15
"472",2020-01-28,"Socializing and Leisure",197.756043847322,125.108756737335,15
"473",2020-01-28,"Sports and Exercise",29.382536024436,52.0380077337262,15
"474",2020-01-28,"Traveling",75.3776220454665,49.1253868008315,15
"475",2020-01-28,"Volunteering",21.0740717973747,67.1438039143001,15
"476",2020-01-28,"Work",342.168398865363,266.173250961825,15
"477",2020-01-29,"Caring for Household",16.722534232329,31.828805836148,10
"478",2020-01-29,"Caring for Non-Household",0,0,10
"479",2020-01-29,"Education",0,0,10
"480",2020-01-29,"Eating and Drinking",57.0763393194989,50.6132156310982,10
"481",2020-01-29,"Civic Duties",0,0,10
"482",2020-01-29,"Household Activities",78.0044349735285,79.0437131027701,10
"483",2020-01-29,"Household Services",0,0,10
"484",2020-01-29,"Personal Care",626.625404002472,187.608764861772,10
"485",2020-01-29,"Phone Calls",11.2008608687508,27.7695673062083,10
"486",2020-01-29,"Care Services",22.7370035475329,49.5822410060345,10
"487",2020-01-29,"Consumer Purchasing",9.12998713426359,19.6671008595556,10
"488",2020-01-29,"Religious/Spiritual Activities",2.07346837612091,4.88398036891245,10
"489",2020-01-29,"Socializing and Leisure",235.62338445357,231.163007137517,10
"490",2020-01-29,"Sports and Exercise",8.87940664867524,19.6000578529651,10
"491",2020-01-29,"Traveling",74.4219482025565,54.9981124749582,10
"492",2020-01-29,"Volunteering",21.4521283448186,58.3197165101416,10
"493",2020-01-29,"Work",254.023322989342,233.445655423197,10
"494",2020-01-30,"Caring for Household",22.9559231782516,67.2008206224358,18
"495",2020-01-30,"Caring for Non-Household",8.59583556936399,43.6251510094206,18
"496",2020-01-30,"Education",20.6408724105049,57.3525189960574,18
"497",2020-01-30,"Eating and Drinking",47.24538216964,37.6645052215366,18
"498",2020-01-30,"Civic Duties",0,0,18
"499",2020-01-30,"Household Activities",104.578484997462,103.721730227231,18
"500",2020-01-30,"Household Services",3.60656791091548,13.5904431254765,18
"501",2020-01-30,"Personal Care",735.538861511489,351.430319112217,18
"502",2020-01-30,"Phone Calls",0.186865990638348,0.948372848030883,18
"503",2020-01-30,"Care Services",0.6316551661232,3.49772999672541,18
"504",2020-01-30,"Consumer Purchasing",27.4544751797398,26.3766045552021,18
"505",2020-01-30,"Religious/Spiritual Activities",0,0,18
"506",2020-01-30,"Socializing and Leisure",280.028186948849,225.964797166002,18
"507",2020-01-30,"Sports and Exercise",15.3178878312034,50.1510975372777,18
"508",2020-01-30,"Traveling",53.945327022416,40.2194234974144,18
"509",2020-01-30,"Volunteering",8.23005761678175,38.6778632516305,18
"510",2020-01-30,"Work",98.7595318888593,185.462679394666,18
"511",2020-01-31,"Caring for Household",23.1177475116813,62.1657362285885,47
"512",2020-01-31,"Caring for Non-Household",13.0594475059497,41.9777641558871,47
"513",2020-01-31,"Education",28.6633950469186,113.38232754803,47
"514",2020-01-31,"Eating and Drinking",71.5443333376149,55.4352465344166,47
"515",2020-01-31,"Civic Duties",0,0,47
"516",2020-01-31,"Household Activities",90.8309300691185,119.73889156689,47
"517",2020-01-31,"Household Services",0.902721840392399,6.49167238980054,47
"518",2020-01-31,"Personal Care",594.775670334051,145.153114023411,47
"519",2020-01-31,"Phone Calls",2.33811830926192,12.7268561343425,47
"520",2020-01-31,"Care Services",1.06955005819251,9.55464468945374,47
"521",2020-01-31,"Consumer Purchasing",17.8880729501963,35.703037347927,47
"522",2020-01-31,"Religious/Spiritual Activities",3.2954767458983,13.0241929322947,47
"523",2020-01-31,"Socializing and Leisure",406.332628567669,209.94614588727,47
"524",2020-01-31,"Sports and Exercise",17.4526255072156,71.2349547559415,47
"525",2020-01-31,"Traveling",77.9576531843676,89.8107988514354,47
"526",2020-01-31,"Volunteering",10.0134295164064,68.3944498709507,47
"527",2020-01-31,"Work",64.9523885702088,163.788532221509,47
"528",2020-02-01,"Caring for Household",21.9733499170306,58.2153481496927,49
"529",2020-02-01,"Caring for Non-Household",8.55341977088272,60.3093078322685,49
"530",2020-02-01,"Education",13.3499304458171,43.3350571832297,49
"531",2020-02-01,"Eating and Drinking",49.9401437799998,41.480850700205,49
"532",2020-02-01,"Civic Duties",0,0,49
"533",2020-02-01,"Household Activities",87.5890435876564,88.5271053218286,49
"534",2020-02-01,"Household Services",0,0,49
"535",2020-02-01,"Personal Care",650.68653707503,150.16304035625,49
"536",2020-02-01,"Phone Calls",5.25867011911233,21.2876285042329,49
"537",2020-02-01,"Care Services",9.00630728636246,43.3102621668879,49
"538",2020-02-01,"Consumer Purchasing",18.337502503813,31.8962196606947,49
"539",2020-02-01,"Religious/Spiritual Activities",14.7164293283061,45.2480356947599,49
"540",2020-02-01,"Socializing and Leisure",437.559280750046,198.82558659635,49
"541",2020-02-01,"Sports and Exercise",12.7574856662421,29.6629082871999,49
"542",2020-02-01,"Traveling",50.2611667648144,65.3945948701674,49
"543",2020-02-01,"Volunteering",24.0551198572199,102.103790027475,49
"544",2020-02-01,"Work",22.345162525504,97.5730415696921,49
"545",2020-02-02,"Caring for Household",12.385096087203,55.3656097368925,25
"546",2020-02-02,"Caring for Non-Household",0.217539847728473,1.45879227348474,25
"547",2020-02-02,"Education",125.840314770317,194.743366775818,25
"548",2020-02-02,"Eating and Drinking",58.229339291235,30.3998562855466,25
"549",2020-02-02,"Civic Duties",0,0,25
"550",2020-02-02,"Household Activities",62.2729422130803,129.778252431007,25
"551",2020-02-02,"Household Services",0,0,25
"552",2020-02-02,"Personal Care",592.920598533191,127.186668642931,25
"553",2020-02-02,"Phone Calls",0.229677025553452,1.49800491487742,25
"554",2020-02-02,"Care Services",17.2032348265166,52.5313721339414,25
"555",2020-02-02,"Consumer Purchasing",7.2542283235842,17.5436720277816,25
"556",2020-02-02,"Religious/Spiritual Activities",3.57820172583457,12.0892220123288,25
"557",2020-02-02,"Socializing and Leisure",251.660980874439,219.163304636033,25
"558",2020-02-02,"Sports and Exercise",28.9961896116377,56.2777205871393,25
"559",2020-02-02,"Traveling",51.1645848015838,47.2024622120226,25
"560",2020-02-02,"Volunteering",17.4871614407135,37.5347106517839,25
"561",2020-02-02,"Work",200.04467324999,252.890388658298,25
"562",2020-02-03,"Caring for Household",4.21049818468207,7.61975542770167,12
"563",2020-02-03,"Caring for Non-Household",24.4674724479506,100.157875417846,12
"564",2020-02-03,"Education",0,0,12
"565",2020-02-03,"Eating and Drinking",49.4589583721745,40.7036528176935,12
"566",2020-02-03,"Civic Duties",0,0,12
"567",2020-02-03,"Household Activities",106.236826071295,93.4074278492846,12
"568",2020-02-03,"Household Services",0,0,12
"569",2020-02-03,"Personal Care",567.656430411645,114.72221612367,12
"570",2020-02-03,"Phone Calls",16.1640626500432,79.2017238703724,12
"571",2020-02-03,"Care Services",27.8050317807614,80.0289694795103,12
"572",2020-02-03,"Consumer Purchasing",32.6619539704835,50.5326645925368,12
"573",2020-02-03,"Religious/Spiritual Activities",1.30796302287343,8.3801670325312,12
"574",2020-02-03,"Socializing and Leisure",211.907984856685,126.047082964728,12
"575",2020-02-03,"Sports and Exercise",16.8207418101446,24.820706564814,12
"576",2020-02-03,"Traveling",77.5985190679273,40.7689789770082,12
"577",2020-02-03,"Volunteering",0,0,12
"578",2020-02-03,"Work",298.273468094879,239.656026231636,12
"579",2020-02-04,"Caring for Household",12.0507766033302,39.9182990227812,17
"580",2020-02-04,"Caring for Non-Household",0,0,17
"581",2020-02-04,"Education",6.29998342288396,22.9632035986505,17
"582",2020-02-04,"Eating and Drinking",53.6889381908352,29.6583531492053,17
"583",2020-02-04,"Civic Duties",0,0,17
"584",2020-02-04,"Household Activities",43.1715608484305,46.8479156659918,17
"585",2020-02-04,"Household Services",0,0,17
"586",2020-02-04,"Personal Care",587.984805890245,79.2177855169622,17
"587",2020-02-04,"Phone Calls",2.60255817762825,13.35200131256,17
"588",2020-02-04,"Care Services",0,0,17
"589",2020-02-04,"Consumer Purchasing",9.96671464962255,21.1064477270634,17
"590",2020-02-04,"Religious/Spiritual Activities",0,0,17
"591",2020-02-04,"Socializing and Leisure",220.955709762841,196.658574652695,17
"592",2020-02-04,"Sports and Exercise",2.83560208873667,18.989145164958,17
"593",2020-02-04,"Traveling",48.1981777499128,34.8183919333956,17
"594",2020-02-04,"Volunteering",0,0,17
"595",2020-02-04,"Work",432.907964479354,229.581510319493,17
"596",2020-02-05,"Caring for Household",0,0,15
"597",2020-02-05,"Caring for Non-Household",0,0,15
"598",2020-02-05,"Education",23.2621606430182,69.1850342439712,15
"599",2020-02-05,"Eating and Drinking",49.2960338763351,44.7946744943045,15
"600",2020-02-05,"Civic Duties",0,0,15
"601",2020-02-05,"Household Activities",63.3653092287696,42.4835439371759,15
"602",2020-02-05,"Household Services",0.640582069090003,2.44856597389084,15
"603",2020-02-05,"Personal Care",629.68863849576,146.006310200923,15
"604",2020-02-05,"Phone Calls",5.05654012451546,13.8345628352803,15
"605",2020-02-05,"Care Services",29.3409647378807,72.5719996772589,15
"606",2020-02-05,"Consumer Purchasing",0.384661598452153,2.37106715525877,15
"607",2020-02-05,"Religious/Spiritual Activities",2.66705699602166,8.53806284602052,15
"608",2020-02-05,"Socializing and Leisure",270.987481242427,217.005594733044,15
"609",2020-02-05,"Sports and Exercise",24.3797426410404,63.655802093359,15
"610",2020-02-05,"Traveling",81.4937946713508,47.2635284015521,15
"611",2020-02-05,"Volunteering",1.29726713568736,7.0857450994331,15
"612",2020-02-05,"Work",240.061956337607,232.098932485112,15
"613",2020-02-06,"Caring for Household",30.3807417779595,79.1211899733477,11
"614",2020-02-06,"Caring for Non-Household",0.706796280236437,4.14371163638985,11
"615",2020-02-06,"Education",0,0,11
"616",2020-02-06,"Eating and Drinking",60.2567982811212,30.0261959223965,11
"617",2020-02-06,"Civic Duties",0,0,11
"618",2020-02-06,"Household Activities",101.786079124611,93.1027856504797,11
"619",2020-02-06,"Household Services",0,0,11
"620",2020-02-06,"Personal Care",615.377193214099,95.720381281682,11
"621",2020-02-06,"Phone Calls",1.20142281267326,4.75237199848952,11
"622",2020-02-06,"Care Services",23.4150701052595,29.1352697638384,11
"623",2020-02-06,"Consumer Purchasing",41.5306653487033,40.0500719208242,11
"624",2020-02-06,"Religious/Spiritual Activities",18.7638805812418,27.8163553503457,11
"625",2020-02-06,"Socializing and Leisure",193.439307239129,93.0830571849171,11
"626",2020-02-06,"Sports and Exercise",4.78818549940479,11.8650570743026,11
"627",2020-02-06,"Traveling",82.8041208578325,44.3804421738616,11
"628",2020-02-06,"Volunteering",0,0,11
"629",2020-02-06,"Work",257.272705317938,248.602034251189,11
"630",2020-02-07,"Caring for Household",117.267471451181,255.687841580254,43
"631",2020-02-07,"Caring for Non-Household",2.45158178401865,9.83007824034444,43
"632",2020-02-07,"Education",16.8305494996643,81.1225058168633,43
"633",2020-02-07,"Eating and Drinking",82.7528757424058,82.5621730498938,43
"634",2020-02-07,"Civic Duties",0.652349011333263,6.2221685636322,43
"635",2020-02-07,"Household Activities",113.57086541095,136.943848499893,43
"636",2020-02-07,"Household Services",0.175137097559514,1.31175378061504,43
"637",2020-02-07,"Personal Care",560.035323062579,116.91682942697,43
"638",2020-02-07,"Phone Calls",5.81691424606568,32.7847324808271,43
"639",2020-02-07,"Care Services",1.52251950186247,7.1884153933227,43
"640",2020-02-07,"Consumer Purchasing",38.2987489796641,55.4239829145517,43
"641",2020-02-07,"Religious/Spiritual Activities",19.0920412065455,73.8882323071939,43
"642",2020-02-07,"Socializing and Leisure",287.174158654209,199.57870324099,43
"643",2020-02-07,"Sports and Exercise",28.4502653860164,62.4005875673465,43
"644",2020-02-07,"Traveling",85.0728455763899,75.8908054653099,43
"645",2020-02-07,"Volunteering",7.00330518290232,28.2853162967316,43
"646",2020-02-07,"Work",63.8986498593853,154.134545443161,43
"647",2020-02-08,"Caring for Household",25.0975149776907,80.061369839486,54
"648",2020-02-08,"Caring for Non-Household",3.60252071340907,17.8141314711216,54
"649",2020-02-08,"Education",9.81942704587008,42.2933136107844,54
"650",2020-02-08,"Eating and Drinking",52.0427345314747,40.0179454880725,54
"651",2020-02-08,"Civic Duties",0,0,54
"652",2020-02-08,"Household Activities",171.595681939828,168.854315786256,54
"653",2020-02-08,"Household Services",0,0,54
"654",2020-02-08,"Personal Care",677.584114076831,165.757418296484,54
"655",2020-02-08,"Phone Calls",7.96001899812433,19.2694580724383,54
"656",2020-02-08,"Care Services",4.15715419814138,31.3118999707049,54
"657",2020-02-08,"Consumer Purchasing",22.0893093692891,40.933462110481,54
"658",2020-02-08,"Religious/Spiritual Activities",28.0370082977722,59.8495716994903,54
"659",2020-02-08,"Socializing and Leisure",333.76203595364,182.498750827946,54
